County-State,Graduation-Rate
GRANT PARISH-LA,0.6703296703
IBERIA PARISH-LA,0.5996112731
IBERVILLE PARISH-LA,0.5212464589
JACKSON PARISH-LA,0.6962616822
JEFFERSON PARISH-LA,0.5116030942
JEFFERSON DAVIS PARISH-LA,0.7488888889
LAFAYETTE PARISH-LA,0.7017467249
LAFOURCHE PARISH-LA,0.6802426343
LA SALLE PARISH-LA,0.7607655502
LINCOLN PARISH-LA,0.6894075404
LIVINGSTON PARISH-LA,0.6955380577
MADISON PARISH-LA,0.3674698795
MOREHOUSE PARISH-LA,0.5983606557
NATCHITOCHES PARISH-LA,0.532627866
ORLEANS PARISH-LA,0.1287250926
OUACHITA PARISH-LA,0.6289486091
PLAQUEMINES PARISH-LA,0.5506849315
POINTE COUPEE PARISH-LA,0.5327868852
RAPIDES PARISH-LA,0.6891580161
RED RIVER PARISH-LA,0.6034482759
RICHLAND PARISH-LA,0.5817490494
SABINE PARISH-LA,0.752265861
ST. BERNARD PARISH-LA,0.2485632184
ST. CHARLES PARISH-LA,0.7836734694
ST. HELENA PARISH-LA,0.5619047619
ST. JAMES PARISH-LA,0.7070707071
ST. JOHN THE BAPTIST PARISH-LA,0.6643835616
ST. LANDRY PARISH-LA,0.6485788114
ST. MARTIN PARISH-LA,0.5982905983
ST. MARY PARISH-LA,0.784695201
ST. TAMMANY PARISH-LA,0.7216196674
TANGIPAHOA PARISH-LA,0.7152317881
TENSAS PARISH-LA,0.5915492958
TERREBONNE PARISH-LA,0.6262425447
UNION PARISH-LA,0.6417910448
VERMILION PARISH-LA,0.686695279
VERNON PARISH-LA,0.6569767442
WASHINGTON PARISH-LA,0.722326454
WEBSTER PARISH-LA,0.6484641638
WEST BATON ROUGE PARISH-LA,0.6908396947
WEST CARROLL PARISH-LA,0.5754189944
WEST FELICIANA PARISH-LA,0.738372093
WINN PARISH-LA,0.7371134021
ANDROSCOGGIN-ME,0.7990506329
AROOSTOOK-ME,0.8056722689
CUMBERLAND-ME,0.7753505933
FRANKLIN-ME,0.8215102975
HANCOCK-ME,0.8441558442
KENNEBEC-ME,0.8234870317
KNOX-ME,0.7786561265
LINCOLN-ME,0.7265625
OXFORD-ME,0.7563636364
PENOBSCOT-ME,0.8552060738
PISCATAQUIS-ME,0.7894736842
SAGADAHOC-ME,0.8015717092
SOMERSET-ME,0.7800289436
WALDO-ME,0.8092643052
WASHINGTON-ME,0.8659003831
YORK-ME,0.7723880597
ALLEGANY-MD,0.8787515006
ANNE ARUNDEL-MD,0.7884264633
BALTIMORE-MD,0.8285649666
CALVERT-MD,0.8597122302
CAROLINE-MD,0.8376623377
CARROLL-MD,0.9295892707
CECIL-MD,0.7458563536
CHARLES-MD,0.9084041549
DORCHESTER-MD,0.7166276347
FREDERICK-MD,0.9143720618
GARRETT-MD,0.8050847458
HARFORD-MD,0.8574187319
HOWARD-MD,0.899380805
KENT-MD,0.7405857741
MONTGOMERY-MD,0.8740965468
PRINCE GEORGE'S-MD,0.7162893024
QUEEN ANNE'S-MD,0.7949526814
ST. MARY'S-MD,0.7263868066
SOMERSET-MD,0.691588785
TALBOT-MD,0.7481481481
WASHINGTON-MD,0.8637212197
WICOMICO-MD,0.8110599078
WORCESTER-MD,0.9294990724
BALTIMORE CITY-MD,0.5645006182
BARNSTABLE-MA,0.7840722496
BERKSHIRE-MA,0.7852921865
BRISTOL-MA,0.6957962672
DUKES-MA,0.5
ESSEX-MA,0.7586246418
FRANKLIN-MA,0.6875816993
HAMPDEN-MA,0.6399936112
HAMPSHIRE-MA,0.868286445
MIDDLESEX-MA,0.85308883
NANTUCKET-MA,0.8349514563
NORFOLK-MA,0.8891535874
PLYMOUTH-MA,0.7550959233
SUFFOLK-MA,0.6340197827
WORCESTER-MA,0.7891520244
ALCONA-MI,0.6593406593
ALGER-MI,0.8292682927
ALLEGAN-MI,0.8127068167
ALPENA-MI,0.7474120083
ANTRIM-MI,0.965625
ARENAC-MI,0.7661290323
BARAGA-MI,0.7666666667
BARRY-MI,0.8469505178
BAY-MI,0.7194630872
BENZIE-MI,0.7931034483
BERRIEN-MI,0.7093513058
BRANCH-MI,0.7851851852
CALHOUN-MI,0.6766345666
CASS-MI,0.725203252
CHARLEVOIX-MI,0.8280802292
CHEBOYGAN-MI,0.798136646
CHIPPEWA-MI,0.7469387755
CLARE-MI,0.6932773109
CLINTON-MI,0.9170616114
CRAWFORD-MI,0.7764705882
DELTA-MI,0.875
DICKINSON-MI,0.858560794
EATON-MI,0.7698135198
EMMET-MI,0.8524590164
GENESEE-MI,0.6830532433
GLADWIN-MI,0.7313432836
GOGEBIC-MI,0.8737864078
GRAND TRAVERSE-MI,0.921223355
GRATIOT-MI,0.8928571429
HILLSDALE-MI,0.7477313975
HOUGHTON-MI,0.8285714286
HURON-MI,0.8676716918
INGHAM-MI,0.7175637394
IONIA-MI,0.7886740331
IOSCO-MI,0.701754386
IRON-MI,0.7575757576
ISABELLA-MI,0.7962962963
JACKSON-MI,0.757719715
KALAMAZOO-MI,0.7633863965
KALKASKA-MI,0.7094017094
KENT-MI,0.7040530206
KEWEENAW-MI,""
LAKE-MI,0.6666666667
LAPEER-MI,0.8253706755
LEELANAU-MI,0.8860759494
LENAWEE-MI,0.8234152652
LIVINGSTON-MI,0.883302583
LUCE-MI,0.7386363636
MACKINAC-MI,0.8194444444
MACOMB-MI,0.8061174149
MANISTEE-MI,0.8006535948
MARQUETTE-MI,0.8779840849
MASON-MI,0.9477434679
MECOSTA-MI,0.7460869565
MENOMINEE-MI,0.8260869565
MIDLAND-MI,0.8584589615
MISSAUKEE-MI,0.7307692308
MONROE-MI,0.7954043305
MONTCALM-MI,0.7616906475
MONTMORENCY-MI,0.632183908
MUSKEGON-MI,0.7075649228
NEWAYGO-MI,0.7514654162
OAKLAND-MI,0.7892242454
OCEANA-MI,0.6985915493
OGEMAW-MI,0.801843318
ONTONAGON-MI,0.9444444444
OSCEOLA-MI,0.7425531915
OSCODA-MI,0.8188976378
OTSEGO-MI,0.8110831234
OTTAWA-MI,0.8366033109
PRESQUE ISLE-MI,0.7948717949
ROSCOMMON-MI,0.6904109589
SAGINAW-MI,0.6578680203
ST. CLAIR-MI,0.7655731662
ST. JOSEPH-MI,0.7638603696
SANILAC-MI,0.8313069909
SCHOOLCRAFT-MI,0.8080808081
SHIAWASSEE-MI,0.8173987941
TUSCOLA-MI,0.718426501
VAN BUREN-MI,0.7266621894
WASHTENAW-MI,0.8301569507
WAYNE-MI,0.6025023418
WEXFORD-MI,0.793040293
AITKIN-MN,0.9213483146
ANOKA-MN,0.8593574478
BECKER-MN,0.7743589744
BELTRAMI-MN,0.728549142
BENTON-MN,0.8474576271
BIG STONE-MN,0.8738738739
BLUE EARTH-MN,0.901937046
BROWN-MN,0.9470899471
CARLTON-MN,0.8979206049
CARVER-MN,1
CASS-MN,0.7109375
CHIPPEWA-MN,0.9311926606
CHISAGO-MN,0.8614718615
CLAY-MN,0.8554913295
CLEARWATER-MN,0.7746478873
COOK-MN,0.914893617
COTTONWOOD-MN,0.9462365591
CROW WING-MN,0.8552941176
DAKOTA-MN,0.9066989787
DODGE-MN,0.8664383562
DOUGLAS-MN,0.9302325581
FARIBAULT-MN,0.9108910891
FILLMORE-MN,0.8888888889
FREEBORN-MN,0.8317535545
GOODHUE-MN,0.865569273
GRANT-MN,0.8672566372
HENNEPIN-MN,0.7557211683
HOUSTON-MN,1
HUBBARD-MN,0.7489361702
ISANTI-MN,0.8947368421
ITASCA-MN,0.8832236842
JACKSON-MN,0.9208633094
KANABEC-MN,0.8405797101
KANDIYOHI-MN,0.8703703704
KITTSON-MN,0.9342105263
KOOCHICHING-MN,0.7747252747
LAC QUI PARLE-MN,0.8266666667
LAKE-MN,0.8674698795
LAKE OF THE WOODS-MN,0.9285714286
LE SUEUR-MN,0.8567901235
LINCOLN-MN,0.9473684211
LYON-MN,1
MCLEOD-MN,0.8101761252
MAHNOMEN-MN,0.7338709677
MARSHALL-MN,0.8187919463
MARTIN-MN,0.8821752266
MEEKER-MN,0.9393939394
MILLE LACS-MN,0.8306010929
MORRISON-MN,0.9024390244
MOWER-MN,0.8353413655
MURRAY-MN,0.8301886792
NICOLLET-MN,0.9719101124
NOBLES-MN,0.8798701299
NORMAN-MN,0.8983050847
OLMSTED-MN,0.8639910814
OTTER TAIL-MN,0.8855656697
PENNINGTON-MN,0.9130434783
PINE-MN,0.8242574257
PIPESTONE-MN,0.9262295082
POLK-MN,0.8382352941
POPE-MN,0.9264705882
RAMSEY-MN,0.8087707858
RED LAKE-MN,1
REDWOOD-MN,0.8458646617
RENVILLE-MN,0.9170731707
RICE-MN,0.9594790159
ROCK-MN,0.8699186992
ROSEAU-MN,0.8921933086
ST. LOUIS-MN,0.8683181226
SCOTT-MN,0.8545303408
SHERBURNE-MN,0.903190319
SIBLEY-MN,0.9020618557
STEARNS-MN,0.8418932528
STEELE-MN,0.8627819549
STEVENS-MN,0.9338235294
SWIFT-MN,0.9776119403
TODD-MN,0.9086294416
TRAVERSE-MN,0.7368421053
WABASHA-MN,0.8742857143
WADENA-MN,0.8857142857
WASECA-MN,0.9211267606
WASHINGTON-MN,0.9401386263
WATONWAN-MN,0.86875
WILKIN-MN,0.9619047619
WINONA-MN,0.9192913386
WRIGHT-MN,0.9993753904
YELLOW MEDICINE-MN,0.8860759494
ADAMS-MS,0.594972067
ALCORN-MS,0.7057471264
AMITE-MS,0.5402298851
ATTALA-MS,0.6080586081
BENTON-MS,0.6530612245
BOLIVAR-MS,0.6677316294
CALHOUN-MS,0.6444444444
CARROLL-MS,0.4095238095
CHICKASAW-MS,0.6106870229
CHOCTAW-MS,0.5211267606
CLAIBORNE-MS,0.8939393939
CLARKE-MS,0.59437751
CLAY-MS,0.5043478261
COAHOMA-MS,0.5205047319
COPIAH-MS,0.6005089059
COVINGTON-MS,0.6775362319
DESOTO-MS,0.6755319149
FORREST-MS,0.5901234568
FRANKLIN-MS,0.6692913386
GEORGE-MS,0.5992779783
GREENE-MS,0.6433566434
GRENADA-MS,0.5954415954
HANCOCK-MS,0.5306859206
HARRISON-MS,0.5955786736
HINDS-MS,0.5401369011
HOLMES-MS,0.6760124611
HUMPHREYS-MS,0.5973154362
ISSAQUENA-MS,""
ITAWAMBA-MS,0.7220216606
JACKSON-MS,0.6618911175
JASPER-MS,0.6497461929
JEFFERSON-MS,0.744
JEFFERSON DAVIS-MS,0.6153846154
JONES-MS,0.683046683
KEMPER-MS,0.7157894737
LAFAYETTE-MS,0.7698630137
LAMAR-MS,0.7618243243
LAUDERDALE-MS,0.6563126253
LAWRENCE-MS,0.7074468085
LEAKE-MS,0.643442623
LEE-MS,0.6252144082
LEFLORE-MS,0.6171875
LINCOLN-MS,0.7741935484
LOWNDES-MS,0.6691086691
MADISON-MS,0.7304189435
MARION-MS,0.6643835616
MARSHALL-MS,0.6115288221
MONROE-MS,0.7008368201
MONTGOMERY-MS,0.6390532544
NESHOBA-MS,0.6900958466
NEWTON-MS,0.6443514644
NOXUBEE-MS,0.6904761905
OKTIBBEHA-MS,0.6820652174
PANOLA-MS,0.6356275304
PEARL RIVER-MS,0.6315789474
PERRY-MS,0.6953642384
PIKE-MS,0.5654008439
PONTOTOC-MS,0.7122302158
PRENTISS-MS,0.6120689655
QUITMAN-MS,0.5118110236
RANKIN-MS,0.6639784946
SCOTT-MS,0.5421412301
SHARKEY-MS,0.5503875969
SIMPSON-MS,0.6111111111
SMITH-MS,0.7117117117
STONE-MS,0.5523809524
SUNFLOWER-MS,0.5893271462
TALLAHATCHIE-MS,0.5810810811
TATE-MS,0.6202185792
TIPPAH-MS,0.6079027356
TISHOMINGO-MS,0.6200873362
TUNICA-MS,0.6870748299
UNION-MS,0.6472303207
WALTHALL-MS,0.6858638743
WARREN-MS,0.5235204856
WASHINGTON-MS,0.6075334143
WAYNE-MS,0.5874125874
WEBSTER-MS,0.6805555556
WILKINSON-MS,0.7272727273
WINSTON-MS,0.5775193798
YALOBUSHA-MS,0.5762711864
YAZOO-MS,0.5736196319
ADAIR-MO,0.8652173913
ANDREW-MO,0.8279069767
ATCHISON-MO,0.6363636364
AUDRAIN-MO,0.8498402556
BARRY-MO,0.8004115226
BARTON-MO,0.7887323944
BATES-MO,0.8705357143
BENTON-MO,0.8244897959
BOLLINGER-MO,0.751552795
BOONE-MO,0.9091474798
BUCHANAN-MO,0.9098039216
BUTLER-MO,0.7510040161
CALDWELL-MO,1
CALLAWAY-MO,0.7936507937
CAMDEN-MO,0.9088983051
CAPE GIRARDEAU-MO,0.8489388265
CARROLL-MO,0.8818897638
CARTER-MO,0.7719298246
CASS-MO,0.8905630452
CEDAR-MO,0.7761904762
CHARITON-MO,0.9099099099
CHRISTIAN-MO,0.8670807453
CLARK-MO,0.7549019608
CLAY-MO,0.9519874065
CLINTON-MO,0.8679245283
COLE-MO,0.8181818182
COOPER-MO,0.9223300971
CRAWFORD-MO,0.7189781022
DADE-MO,0.8534482759
DALLAS-MO,0.6666666667
DAVIESS-MO,0.8155339806
DEKALB-MO,0.8661417323
DENT-MO,0.9058823529
DOUGLAS-MO,0.8707482993
DUNKLIN-MO,0.7231121281
FRANKLIN-MO,0.8172205438
GASCONADE-MO,0.9
GENTRY-MO,0.7878787879
GREENE-MO,0.8177619893
GRUNDY-MO,0.8035714286
HARRISON-MO,0.8981481481
HENRY-MO,0.8769230769
HICKORY-MO,0.9090909091
HOLT-MO,0.8059701493
HOWARD-MO,0.7941176471
HOWELL-MO,0.8659340659
IRON-MO,0.9011627907
JACKSON-MO,0.7419016546
JASPER-MO,0.7997021593
JEFFERSON-MO,0.8308297568
JOHNSON-MO,0.8142164782
KNOX-MO,0.9285714286
LACLEDE-MO,0.8855721393
LAFAYETTE-MO,0.8495762712
LAWRENCE-MO,0.8017241379
LEWIS-MO,0.9153846154
LINCOLN-MO,0.8125
LINN-MO,0.9673913043
LIVINGSTON-MO,0.9353233831
MCDONALD-MO,0.695970696
MACON-MO,0.9318181818
MADISON-MO,0.7639751553
MARIES-MO,0.8050847458
MARION-MO,0.8431372549
MERCER-MO,0.9361702128
MILLER-MO,0.855227882
MISSISSIPPI-MO,0.6296296296
MONITEAU-MO,0.9257142857
MONROE-MO,0.8965517241
MONTGOMERY-MO,0.8520710059
MORGAN-MO,0.8
NEW MADRID-MO,0.7593984962
NEWTON-MO,0.7802197802
NODAWAY-MO,1
OREGON-MO,0.88
OSAGE-MO,0.9826589595
OZARK-MO,0.8529411765
PEMISCOT-MO,0.7242524917
PERRY-MO,0.8950276243
PETTIS-MO,0.8834080717
PHELPS-MO,0.8115183246
PIKE-MO,0.8503937008
PLATTE-MO,0.9513314968
POLK-MO,0.7604938272
PULASKI-MO,0.8196202532
PUTNAM-MO,0.8644067797
RALLS-MO,0.7846153846
RANDOLPH-MO,0.8316831683
RAY-MO,0.9012345679
REYNOLDS-MO,0.7676767677
RIPLEY-MO,0.8203592814
ST. CHARLES-MO,0.859185652
ST. CLAIR-MO,0.7943925234
STE. GENEVIEVE-MO,0.8218390805
ST. FRANCOIS-MO,0.8261376896
ST. LOUIS-MO,0.8262815297
SALINE-MO,0.8885542169
SCHUYLER-MO,0.9402985075
SCOTLAND-MO,0.9180327869
SCOTT-MO,0.7758318739
SHANNON-MO,0.8870967742
SHELBY-MO,0.9574468085
STODDARD-MO,0.9754299754
STONE-MO,0.820668693
SULLIVAN-MO,0.9166666667
TANEY-MO,0.821802935
TEXAS-MO,0.799382716
VERNON-MO,0.8226415094
WARREN-MO,0.7834757835
WASHINGTON-MO,0.8396226415
WAYNE-MO,0.9108280255
WEBSTER-MO,0.7777777778
WORTH-MO,0.8333333333
WRIGHT-MO,0.8115942029
ST. LOUIS CITY-MO,0.5141045959
BEAVERHEAD-MT,0.8333333333
BIG HORN-MT,""
BLAINE-MT,0.7586206897
BROADWATER-MT,0.8115942029
CARBON-MT,0.9761904762
CARTER-MT,""
CASCADE-MT,1
CHOUTEAU-MT,""
CUSTER-MT,""
DANIELS-MT,0.9259259259
DAWSON-MT,""
DEER LODGE-MT,""
FALLON-MT,0.9166666667
FERGUS-MT,0.7916666667
FLATHEAD-MT,""
GALLATIN-MT,0.6842105263
GARFIELD-MT,""
GLACIER-MT,""
GOLDEN VALLEY-MT,0.9333333333
GRANITE-MT,0.75
HILL-MT,""
JEFFERSON-MT,""
JUDITH BASIN-MT,1
LAKE-MT,0.84
LEWIS AND CLARK-MT,0.8620689655
LIBERTY-MT,""
LINCOLN-MT,0.7100591716
MCCONE-MT,""
MADISON-MT,0.8518518519
MEAGHER-MT,""
MINERAL-MT,1
MISSOULA-MT,0.8712871287
MUSSELSHELL-MT,""
PARK-MT,""
PETROLEUM-MT,1
PHILLIPS-MT,0.9508196721
PONDERA-MT,""
POWDER RIVER-MT,""
POWELL-MT,""
PRAIRIE-MT,1
RAVALLI-MT,0.83632287
RICHLAND-MT,""
ROOSEVELT-MT,1
ROSEBUD-MT,""
SANDERS-MT,""
SHERIDAN-MT,1
SILVER BOW-MT,""
STILLWATER-MT,""
SWEET GRASS-MT,""
TETON-MT,""
TOOLE-MT,0.9
TREASURE-MT,1
VALLEY-MT,0.9493670886
WHEATLAND-MT,""
WIBAUX-MT,0.8333333333
YELLOWSTONE-MT,0.8630136986
ADAMS-NE,0.9281437126
ANTELOPE-NE,0.9117647059
ARTHUR-NE,1
BANNER-NE,0.9
BLAINE-NE,1
BOONE-NE,0.9739130435
BOX BUTTE-NE,0.8333333333
BOYD-NE,1
BROWN-NE,1
BUFFALO-NE,0.8368794326
BURT-NE,0.8717948718
BUTLER-NE,0.92
CASS-NE,0.8481012658
CEDAR-NE,0.9855072464
CHASE-NE,0.75
CHERRY-NE,0.9047619048
CHEYENNE-NE,0.8714285714
CLAY-NE,0.9108910891
COLFAX-NE,1
CUMING-NE,0.9579831933
CUSTER-NE,0.9944134078
DAKOTA-NE,0.7572463768
DAWES-NE,1
DAWSON-NE,0.8123393316
DEUEL-NE,0.75
DIXON-NE,0.8636363636
DODGE-NE,0.8699029126
DOUGLAS-NE,0.7801885115
DUNDY-NE,0.85
FILLMORE-NE,1
FRANKLIN-NE,1
FRONTIER-NE,0.8115942029
FURNAS-NE,0.9
GAGE-NE,0.8966666667
GARDEN-NE,""
GARFIELD-NE,1
GOSPER-NE,1
GRANT-NE,1
GREELEY-NE,0.9
HALL-NE,0.7961876833
HAMILTON-NE,0.992
HARLAN-NE,0.8636363636
HAYES-NE,1
HITCHCOCK-NE,0.4814814815
HOLT-NE,0.9180327869
HOOKER-NE,1
HOWARD-NE,0.9558823529
JEFFERSON-NE,0.9448275862
JOHNSON-NE,0.9240506329
KEARNEY-NE,1
KEITH-NE,0.9457364341
KEYA PAHA-NE,""
KIMBALL-NE,0.701754386
KNOX-NE,0.974025974
LANCASTER-NE,0.8770275368
LINCOLN-NE,0.9345794393
LOGAN-NE,0.7333333333
LOUP-NE,1
MCPHERSON-NE,""
MADISON-NE,0.927140255
MERRICK-NE,0.8860759494
MORRILL-NE,0.698630137
NANCE-NE,1
NEMAHA-NE,0.9626168224
NUCKOLLS-NE,0.8769230769
OTOE-NE,1
PAWNEE-NE,1
PERKINS-NE,""
PHELPS-NE,0.8981481481
PIERCE-NE,0.935483871
PLATTE-NE,0.9285714286
POLK-NE,0.9711538462
RED WILLOW-NE,0.9553571429
RICHARDSON-NE,0.8271604938
ROCK-NE,""
SALINE-NE,0.8942307692
SARPY-NE,0.9023148148
SAUNDERS-NE,0.9109311741
SCOTTS BLUFF-NE,0.779245283
SEWARD-NE,0.9744680851
SHERIDAN-NE,0.8666666667
SHERMAN-NE,0.9677419355
SIOUX-NE,""
STANTON-NE,0.7894736842
THAYER-NE,1
THOMAS-NE,1
THURSTON-NE,0.7631578947
VALLEY-NE,1
WASHINGTON-NE,0.9245283019
WAYNE-NE,0.9761904762
WEBSTER-NE,1
WHEELER-NE,1
YORK-NE,0.9885057471
CHURCHILL-NV,0.654040404
CLARK-NV,0.5454409492
DOUGLAS-NV,0.6838709677
ELKO-NV,0.6477572559
ESMERALDA-NV,""
EUREKA-NV,1
HUMBOLDT-NV,0.6474820144
LANDER-NV,0.6339285714
LINCOLN-NV,0.7475728155
LYON-NV,0.603125
MINERAL-NV,0.4464285714
NYE-NV,0.5386313466
PERSHING-NV,0.7361111111
STOREY-NV,0.8285714286
WASHOE-NV,0.5397108338
WHITE PINE-NV,0.72
CARSON CITY-NV,0.5863945578
BELKNAP-NH,0.837037037
CARROLL-NH,0.7913907285
CHESHIRE-NH,0.7967391304
COOS-NH,0.7618025751
GRAFTON-NH,0.9159663866
HILLSBOROUGH-NH,0.8558340536
MERRIMACK-NH,0.8141285466
ROCKINGHAM-NH,0.8607711845
STRAFFORD-NH,0.8240807498
SULLIVAN-NH,0.7341549296
ATLANTIC-NJ,0.8512898331
BERGEN-NJ,0.9427860697
BURLINGTON-NJ,0.8419663477
CAMDEN-NJ,0.800631484
CAPE MAY-NJ,0.9926004228
CUMBERLAND-NJ,0.8249051833
ESSEX-NJ,0.7733361912
GLOUCESTER-NJ,0.8490066225
HUDSON-NJ,0.8030723672
HUNTERDON-NJ,0.8
MERCER-NJ,0.8326431181
MIDDLESEX-NJ,0.9060456579
MONMOUTH-NJ,0.8614665354
MORRIS-NJ,0.9376492438
OCEAN-NJ,0.8349721403
PASSAIC-NJ,0.6710367084
SALEM-NJ,0.8780487805
SOMERSET-NJ,0.9055504446
SUSSEX-NJ,0.9755736491
UNION-NJ,0.8402300687
WARREN-NJ,1
BERNALILLO-NM,0.6363262509
CATRON-NM,0.8048780488
CHAVES-NM,0.6704805492
CIBOLA-NM,0.6744186047
COLFAX-NM,0.6893203883
CURRY-NM,0.6825396825
DEBACA-NM,0.8148148148
DONA ANA-NM,0.6945701357
EDDY-NM,0.6709753231
GRANT-NM,0.8129496403
GUADALUPE-NM,0.7428571429
HARDING-NM,0.9230769231
HIDALGO-NM,0.6666666667
LEA-NM,0.7138121547
LINCOLN-NM,0.7426470588
LOS ALAMOS-NM,0.8765822785
LUNA-NM,0.6399082569
MCKINLEY-NM,0.6115107914
MORA-NM,0.75
OTERO-NM,0.8830242511
QUAY-NM,0.6904761905
RIO ARRIBA-NM,0.6393088553
ROOSEVELT-NM,0.7347670251
SANDOVAL-NM,0.7721063983
SAN JUAN-NM,0.6666666667
SAN MIGUEL-NM,0.648989899
SANTA FE-NM,0.6135425268
SIERRA-NM,0.7101449275
SOCORRO-NM,0.8095238095
TAOS-NM,0.6674584323
TORRANCE-NM,0.6361702128
UNION-NM,0.7777777778
VALENCIA-NM,0.5530236635
ALBANY-NY,0.7385917196
ALLEGANY-NY,0.8435054773
BRONX-NY,""
BROOME-NY,0.7779001468
CATTARAUGUS-NY,0.7494339623
CAYUGA-NY,0.7250509165
CHAUTAUQUA-NY,0.7846470891
CHEMUNG-NY,0.7075812274
CHENANGO-NY,0.756127451
CLINTON-NY,0.7522045855
COLUMBIA-NY,0.6466739368
CORTLAND-NY,0.7238689548
DELAWARE-NY,0.8005464481
DUTCHESS-NY,0.7938596491
ERIE-NY,0.7538010136
ESSEX-NY,0.7939814815
FRANKLIN-NY,0.753298153
FULTON-NY,0.7301204819
GENESEE-NY,0.8047982552
GREENE-NY,0.6434911243
HAMILTON-NY,1
HERKIMER-NY,0.7606741573
JEFFERSON-NY,0.7307162534
KINGS-NY,""
LEWIS-NY,0.8302325581
LIVINGSTON-NY,0.8034883721
MADISON-NY,0.8045501551
MONROE-NY,0.7520677829
MONTGOMERY-NY,0.6931818182
NASSAU-NY,0.9029184756
NEW YORK-NY,""
NIAGARA-NY,0.7870434183
ONEIDA-NY,0.7660702452
ONONDAGA-NY,0.6962169183
ONTARIO-NY,0.8293186511
ORANGE-NY,0.7957385782
ORLEANS-NY,0.8199697428
OSWEGO-NY,0.7
OTSEGO-NY,0.7795275591
PUTNAM-NY,0.8934191702
QUEENS-NY,""
RENSSELAER-NY,0.6903581267
RICHMOND-NY,""
ROCKLAND-NY,0.8138578978
ST. LAWRENCE-NY,0.726584022
SARATOGA-NY,0.8159311087
SCHENECTADY-NY,0.7367864693
SCHOHARIE-NY,0.7603686636
SCHUYLER-NY,0.6700507614
SENECA-NY,0.6917647059
STEUBEN-NY,0.821656051
SUFFOLK-NY,0.8490307521
SULLIVAN-NY,0.696485623
TIOGA-NY,0.7394014963
TOMPKINS-NY,0.7535953979
ULSTER-NY,0.7668038409
WARREN-NY,0.780061665
WASHINGTON-NY,0.6632173095
WAYNE-NY,0.7538961039
WESTCHESTER-NY,0.7994473661
WYOMING-NY,0.8564814815
YATES-NY,0.8409090909
ALAMANCE-NC,0.7443566591
ALEXANDER-NC,0.7581047382
ALLEGHANY-NC,0.8161764706
ANSON-NC,0.7108013937
ASHE-NC,0.8093220339
AVERY-NC,0.7628205128
BEAUFORT-NC,0.6502946955
BERTIE-NC,0.609929078
BLADEN-NC,0.6381578947
BRUNSWICK-NC,0.7657550535
BUNCOMBE-NC,0.7470671046
BURKE-NC,0.7672413793
CABARRUS-NC,0.7486363636
CALDWELL-NC,0.7099080695
CAMDEN-NC,0.8181818182
CARTERET-NC,0.7201309329
CASWELL-NC,0.6729323308
CATAWBA-NC,0.8214285714
CHATHAM-NC,0.8161512027
CHEROKEE-NC,0.8185483871
CHOWAN-NC,0.6444444444
CLAY-NC,0.7647058824
CLEVELAND-NC,0.7139479905
COLUMBUS-NC,0.6572528883
CRAVEN-NC,0.7888111888
CUMBERLAND-NC,0.7745045528
CURRITUCK-NC,0.777027027
DARE-NC,0.9002932551
DAVIDSON-NC,0.6810838979
DAVIE-NC,0.7257383966
DUPLIN-NC,0.7085514834
DURHAM-NC,0.6942218473
EDGECOMBE-NC,0.6134453782
FORSYTH-NC,0.7638062872
FRANKLIN-NC,0.7196531792
GASTON-NC,0.7538891105
GATES-NC,0.7103825137
GRAHAM-NC,0.6237623762
GRANVILLE-NC,0.7228525122
GREENE-NC,0.6529680365
GUILFORD-NC,0.8370996266
HALIFAX-NC,0.6493506494
HARNETT-NC,0.7545605307
HAYWOOD-NC,0.8127340824
HENDERSON-NC,0.8281938326
HERTFORD-NC,0.6214285714
HOKE-NC,0.7073170732
HYDE-NC,0.1538461538
IREDELL-NC,0.8199233716
JACKSON-NC,0.7306273063
JOHNSTON-NC,0.7728017477
JONES-NC,0.5425531915
LEE-NC,0.7899838449
LENOIR-NC,0.6911564626
LINCOLN-NC,0.8103813559
MCDOWELL-NC,0.749486653
MACON-NC,0.7727272727
MADISON-NC,0.7403314917
MARTIN-NC,0.7322580645
MECKLENBURG-NC,0.7390025575
MITCHELL-NC,0.61
MONTGOMERY-NC,0.7570093458
MOORE-NC,0.7523219814
NASH-NC,0.6449468085
NEW HANOVER-NC,0.714055794
NORTHAMPTON-NC,0.7300380228
ONSLOW-NC,0.7967818832
ORANGE-NC,0.8308243728
PAMLICO-NC,0.8545454545
PASQUOTANK-NC,0.6895833333
PENDER-NC,0.6897810219
PERQUIMANS-NC,0.6390977444
PERSON-NC,0.7533039648
PITT-NC,0.5398801291
POLK-NC,0.7664974619
RANDOLPH-NC,0.7391102873
RICHMOND-NC,0.7256637168
ROBESON-NC,0.5108153078
ROCKINGHAM-NC,0.6748251748
ROWAN-NC,0.725281602
RUTHERFORD-NC,0.725848564
SAMPSON-NC,0.7046035806
SCOTLAND-NC,0.8851174935
STANLY-NC,0.7684085511
STOKES-NC,0.7912280702
SURRY-NC,0.7929562433
SWAIN-NC,0.6971830986
TRANSYLVANIA-NC,0.8293650794
TYRRELL-NC,0.3898305085
UNION-NC,0.7972972973
VANCE-NC,0.5316666667
WAKE-NC,0.8315708022
WARREN-NC,0.7333333333
WASHINGTON-NC,0.7625
WATAUGA-NC,0.685
WAYNE-NC,0.7493243243
WILKES-NC,0.6498815166
